"x","y","EBOV","BDBV","BOMV","TAFV","RESTV","SUDV","MARV","LLOV","MLAV","RAVN","DEHV"
165.5,64.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
166.5,64.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
167.5,64.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
-159.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-158.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-157.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-156.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-155.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-154.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-153.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-152.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-151.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-150.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-149.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-148.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-147.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-146.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-145.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-144.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-143.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-142.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-141.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-140.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-139.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-138.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-137.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-136.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-135.5,63.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-113.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-112.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-111.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-110.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-109.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-108.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-107.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-106.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-105.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-104.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-103.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-102.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-101.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-100.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-99.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-98.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-97.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-96.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-95.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-94.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-93.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-92.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-91.5,63.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
8.5,63.50107,3,2,NA,4,2,4,1,4,1,2,1
9.5,63.50107,3,2,NA,4,2,4,1,4,1,2,1
11.5,63.50107,1,NA,NA,2,NA,2,NA,2,NA,NA,NA
12.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
13.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
14.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
15.5,63.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
16.5,63.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
17.5,63.50107,3,NA,NA,3,1,3,NA,3,NA,NA,NA
18.5,63.50107,3,NA,NA,4,1,4,NA,4,NA,NA,NA
22.5,63.50107,2,NA,NA,3,1,3,NA,3,NA,NA,NA
23.5,63.50107,2,NA,NA,3,1,3,NA,3,NA,NA,NA
24.5,63.50107,2,NA,NA,3,1,3,NA,3,NA,NA,NA
25.5,63.50107,2,NA,NA,3,1,3,NA,3,NA,NA,NA
26.5,63.50107,2,NA,NA,3,1,3,NA,3,NA,NA,NA
27.5,63.50107,2,NA,NA,3,1,3,NA,3,NA,NA,NA
28.5,63.50107,3,NA,NA,4,1,4,1,3,1,1,NA
29.5,63.50107,3,NA,NA,3,1,3,1,2,1,1,NA
30.5,63.50107,3,NA,NA,3,1,3,1,2,1,1,NA
31.5,63.50107,3,NA,NA,3,1,3,1,2,1,1,NA
32.5,63.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
33.5,63.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
34.5,63.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
35.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
36.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
37.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
38.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
39.5,63.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
40.5,63.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
41.5,63.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
42.5,63.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
43.5,63.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
44.5,63.50107,3,NA,NA,3,1,3,1,3,1,1,1
45.5,63.50107,2,NA,NA,2,NA,2,1,2,1,1,1
46.5,63.50107,2,NA,NA,2,NA,2,1,2,1,1,1
47.5,63.50107,2,NA,NA,2,NA,2,1,2,1,1,1
48.5,63.50107,2,NA,NA,2,NA,2,1,2,1,1,1
49.5,63.50107,2,NA,NA,2,NA,2,1,2,1,1,1
50.5,63.50107,3,NA,NA,3,NA,3,2,2,2,2,1
51.5,63.50107,3,NA,NA,3,NA,3,2,2,2,2,1
52.5,63.50107,2,NA,NA,2,NA,2,1,1,1,1,NA
53.5,63.50107,2,NA,NA,2,NA,2,1,1,1,1,NA
54.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
55.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
56.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
57.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
58.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
59.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
60.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
61.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
62.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
63.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
64.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
65.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
66.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
67.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
68.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
69.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
70.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
71.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
72.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
73.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
74.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
75.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
76.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
77.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
78.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
79.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
80.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
81.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
82.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
83.5,63.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
84.5,63.50107,2,NA,NA,2,NA,2,1,2,1,1,1
85.5,63.50107,2,NA,NA,2,NA,2,1,2,1,1,1
86.5,63.50107,3,1,NA,3,1,3,2,3,2,2,2
87.5,63.50107,3,1,NA,3,1,3,2,3,2,2,2
88.5,63.50107,3,1,NA,3,1,3,2,3,2,2,2
89.5,63.50107,2,1,NA,2,1,2,2,2,2,2,2
90.5,63.50107,1,1,NA,1,1,1,1,1,1,1,1
91.5,63.50107,1,1,NA,1,1,1,1,1,1,1,1
109.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
110.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
111.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
112.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
113.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
114.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
115.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
116.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
117.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
118.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
119.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
120.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
121.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
122.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
123.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
124.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
125.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
126.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
127.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
128.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
129.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
130.5,63.50107,1,1,NA,2,NA,2,1,1,1,1,1
131.5,63.50107,1,1,NA,2,NA,2,1,1,1,1,1
132.5,63.50107,1,1,NA,2,NA,2,1,1,1,1,1
133.5,63.50107,1,1,NA,2,NA,2,1,1,1,1,1
134.5,63.50107,1,1,NA,2,NA,2,1,1,1,1,1
135.5,63.50107,1,1,NA,2,NA,2,1,1,1,1,1
136.5,63.50107,1,1,NA,2,NA,2,1,1,1,1,1
137.5,63.50107,1,1,NA,2,NA,2,1,1,1,1,1
138.5,63.50107,1,1,NA,2,NA,2,1,1,1,1,1
139.5,63.50107,1,1,NA,2,NA,2,1,1,1,1,1
140.5,63.50107,1,1,NA,2,NA,2,1,1,1,1,1
141.5,63.50107,1,1,NA,2,NA,2,1,1,1,1,1
142.5,63.50107,1,1,NA,2,NA,2,1,1,1,1,1
143.5,63.50107,1,1,NA,2,NA,2,1,1,1,1,1
144.5,63.50107,1,1,NA,2,NA,2,1,1,1,1,1
145.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
146.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
147.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
148.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
149.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
150.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
151.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
152.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
153.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
154.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
155.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
156.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
157.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
158.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
159.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
160.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
161.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
162.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
163.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
164.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
165.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
166.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
167.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
168.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
169.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
170.5,63.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
-160.5,62.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-159.5,62.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-158.5,62.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-157.5,62.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-156.5,62.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-155.5,62.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-154.5,62.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-153.5,62.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-152.5,62.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-151.5,62.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-150.5,62.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-149.5,62.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-148.5,62.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-147.5,62.50107,2,NA,NA,2,1,2,1,1,NA,1,NA
-146.5,62.50107,2,NA,NA,2,1,2,1,1,NA,1,NA
-145.5,62.50107,2,NA,NA,2,1,2,1,1,NA,1,NA
-144.5,62.50107,2,NA,NA,2,1,2,1,1,NA,1,NA
-143.5,62.50107,2,NA,NA,2,1,2,1,1,NA,1,NA
-142.5,62.50107,2,NA,NA,2,1,2,1,1,NA,1,NA
-141.5,62.50107,2,NA,NA,2,1,2,1,1,NA,1,NA
-140.5,62.50107,2,NA,NA,2,1,2,1,1,NA,1,NA
-139.5,62.50107,2,NA,NA,2,1,2,1,1,NA,1,NA
-138.5,62.50107,2,NA,NA,2,1,2,1,1,NA,1,NA
-137.5,62.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-136.5,62.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-135.5,62.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-134.5,62.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-133.5,62.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-132.5,62.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-131.5,62.50107,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
-113.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-112.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-111.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-110.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-109.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-108.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-107.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-106.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-105.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-104.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-103.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-102.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-101.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-100.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-99.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-98.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-97.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-96.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-95.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-94.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-93.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
-77.5,62.50107,1,1,NA,1,NA,1,1,1,NA,1,NA
7.5,62.50107,3,2,NA,5,3,5,2,5,1,3,1
8.5,62.50107,3,2,NA,4,2,4,1,4,1,2,1
9.5,62.50107,3,2,NA,4,2,4,1,4,1,2,1
10.5,62.50107,2,1,NA,3,1,3,NA,3,NA,1,NA
11.5,62.50107,1,NA,NA,2,NA,2,NA,2,NA,NA,NA
12.5,62.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
13.5,62.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
14.5,62.50107,3,1,NA,3,2,3,1,3,1,1,1
15.5,62.50107,3,1,NA,3,2,3,1,3,1,1,1
16.5,62.50107,4,1,NA,6,2,6,1,6,1,1,1
17.5,62.50107,5,1,NA,7,2,7,2,6,2,2,1
21.5,62.50107,3,1,NA,4,2,4,1,4,1,1,1
22.5,62.50107,3,1,NA,4,2,4,1,4,1,1,1
23.5,62.50107,3,NA,NA,4,1,4,1,3,1,1,NA
24.5,62.50107,3,NA,NA,4,1,4,1,3,1,1,NA
25.5,62.50107,3,NA,NA,4,1,4,1,3,1,1,NA
26.5,62.50107,3,NA,NA,5,1,5,1,4,1,1,NA
27.5,62.50107,3,NA,NA,4,1,4,1,3,1,1,NA
28.5,62.50107,3,NA,NA,4,1,4,1,3,1,1,NA
29.5,62.50107,3,NA,NA,4,1,4,1,3,1,1,NA
30.5,62.50107,3,NA,NA,4,1,4,1,3,1,1,NA
31.5,62.50107,3,NA,NA,3,1,3,1,2,1,1,NA
32.5,62.50107,3,NA,NA,3,1,3,1,2,1,1,NA
33.5,62.50107,3,NA,NA,3,1,3,1,2,1,1,NA
34.5,62.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
35.5,62.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
36.5,62.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
37.5,62.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
38.5,62.50107,1,NA,NA,1,NA,1,NA,1,NA,NA,NA
39.5,62.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
40.5,62.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
41.5,62.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
42.5,62.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
43.5,62.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
44.5,62.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
45.5,62.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
46.5,62.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
47.5,62.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
48.5,62.50107,2,NA,NA,2,1,2,NA,2,NA,NA,NA
49.5,62.50107,3,NA,NA,3,1,3,1,2,1,1,NA
50.5,62.50107,3,NA,NA,3,1,3,1,2,1,1,NA
51.5,62.50107,3,NA,NA,3,1,3,1,2,1,1,NA
52.5,62.50107,3,NA,NA,3,1,3,1,2,1,1,NA
53.5,62.50107,3,NA,NA,3,1,3,1,2,1,1,NA
54.5,62.50107,3,NA,NA,3,1,3,1,2,1,1,NA
55.5,62.50107,3,NA,NA,3,1,3,1,3,1,1,1
56.5,62.50107,3,NA,NA,3,1,3,1,3,1,1,1
57.5,62.50107,3,NA,NA,3,1,3,1,3,1,1,1
58.5,62.50107,3,NA,NA,3,1,3,1,3,1,1,1
59.5,62.50107,3,NA,NA,3,1,3,1,3,1,1,1
60.5,62.50107,3,NA,NA,3,1,3,1,3,1,1,1
61.5,62.50107,3,NA,NA,3,1,3,1,3,1,1,1
62.5,62.50107,3,NA,NA,3,1,3,1,3,1,1,1
63.5,62.50107,3,NA,NA,3,1,3,1,3,1,1,1
64.5,62.50107,3,NA,NA,3,1,3,1,3,1,1,1
65.5,62.50107,3,NA,NA,3,1,3,1,3,1,1,1
66.5,62.50107,2,NA,NA,2,NA,2,1,2,1,1,1
67.5,62.50107,2,NA,NA,2,NA,2,1,2,1,1,1
68.5,62.50107,2,NA,NA,2,NA,2,1,2,1,1,1
69.5,62.50107,2,NA,NA,2,NA,2,1,2,1,1,1
70.5,62.50107,2,NA,NA,2,NA,2,1,2,1,1,1
71.5,62.50107,2,NA,NA,2,NA,2,1,2,1,1,1
72.5,62.50107,2,NA,NA,2,NA,2,1,2,1,1,1
73.5,62.50107,2,NA,NA,2,NA,2,1,2,1,1,1
74.5,62.50107,2,NA,NA,2,NA,2,1,2,1,1,1
75.5,62.50107,2,NA,NA,2,NA,2,1,2,1,1,1
76.5,62.50107,2,NA,NA,2,NA,2,1,2,1,1,1
77.5,62.50107,2,NA,NA,2,NA,2,1,2,1,1,1
78.5,62.50107,2,NA,NA,2,NA,2,1,2,1,1,1
79.5,62.50107,2,NA,NA,2,NA,2,1,2,1,1,1
80.5,62.50107,2,NA,NA,2,NA,2,1,2,1,1,1
81.5,62.50107,2,NA,NA,2,NA,2,1,2,1,1,1
82.5,62.50107,2,NA,NA,2,NA,2,1,2,1,1,1
83.5,62.50107,2,NA,NA,2,NA,2,1,2,1,1,1
84.5,62.50107,2,NA,NA,2,NA,2,1,2,1,1,1
85.5,62.50107,2,NA,NA,2,NA,2,1,2,1,1,1
86.5,62.50107,3,1,NA,3,1,3,2,3,2,2,2
87.5,62.50107,3,1,NA,3,1,3,2,3,2,2,2
88.5,62.50107,3,1,NA,3,1,3,2,3,2,2,2
89.5,62.50107,3,1,NA,3,1,3,2,3,2,2,2
90.5,62.50107,2,1,NA,2,1,2,2,2,2,2,2
91.5,62.50107,1,1,NA,1,1,1,1,1,1,1,1
100.5,62.50107,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
101.5,62.50107,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
102.5,62.50107,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
103.5,62.50107,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
104.5,62.50107,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
105.5,62.50107,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
106.5,62.50107,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
108.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
109.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
110.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
111.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
112.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
113.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
114.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
115.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
116.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
117.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
118.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
119.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
120.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
121.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
122.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
123.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
124.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
125.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
126.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
127.5,62.50107,1,1,NA,2,NA,2,1,1,1,1,1
128.5,62.50107,1,1,NA,2,NA,2,1,1,1,1,1
129.5,62.50107,1,1,NA,2,NA,2,1,1,1,1,1
130.5,62.50107,1,1,NA,2,NA,2,1,1,1,1,1
131.5,62.50107,1,1,NA,2,NA,2,1,1,1,1,1
132.5,62.50107,1,1,NA,2,NA,2,1,1,1,1,1
133.5,62.50107,1,1,NA,2,NA,2,1,1,1,1,1
134.5,62.50107,1,1,NA,2,NA,2,1,1,1,1,1
135.5,62.50107,1,1,NA,2,NA,2,1,1,1,1,1
136.5,62.50107,1,1,NA,2,NA,2,1,1,1,1,1
137.5,62.50107,1,1,NA,2,NA,2,1,1,1,1,1
138.5,62.50107,1,1,NA,2,NA,2,1,1,1,1,1
139.5,62.50107,1,1,NA,2,NA,2,1,1,1,1,1
140.5,62.50107,1,1,NA,2,NA,2,1,1,1,1,1
141.5,62.50107,1,1,NA,2,NA,2,1,1,1,1,1
142.5,62.50107,1,1,NA,2,NA,2,1,1,1,1,1
143.5,62.50107,1,1,NA,2,NA,2,1,1,1,1,1
144.5,62.50107,1,1,NA,2,NA,2,1,1,1,1,1
145.5,62.50107,1,1,NA,2,NA,2,1,1,1,1,1
146.5,62.50107,1,1,NA,2,NA,2,1,1,1,1,1
147.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
148.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
149.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
150.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
151.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
152.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
153.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
154.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
155.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
156.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
157.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
158.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
159.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
160.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
161.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
162.5,62.50107,NA,1,NA,1,NA,1,1,NA,1,1,1
