"","order","family","binomial","adult_mass_g","brain_mass_g","adult_body_length_mm","adult_forearm_length_mm","max_longevity_d","maturity_d","female_maturity_d","male_maturity_d","age_first_reproduction_d","gestation_length_d","teat_number_n","litter_size_n","litters_per_year_n","interbirth_interval_d","neonate_mass_g","weaning_age_d","weaning_mass_g","generation_length_d","dispersal_km","density_n_km2","hibernation_torpor","fossoriality","home_range_km2","social_group_n","dphy_invertebrate","dphy_vertebrate","dphy_plant","det_inv","det_vend","det_vect","det_vfish","det_vunk","det_scav","det_fruit","det_nect","det_seed","det_plantother","det_diet_breadth_n","trophic_level","foraging_stratum","activity_cycle","freshwater","marine","terrestrial_non.volant","terrestrial_volant","upper_elevation_m","lower_elevation_m","altitude_breadth_m","island_dwelling","island_endemicity","disected_by_mountains","glaciation","biogeographical_realm","habitat_breadth_n","foraging_aerial","foraging_arboreal","foraging_ground","foraging_marine","foraging_scansorial","island_mainland","island_marine","island_landbridge","island_endemic","bio_palearctic","bio_afrotropical","bio_antarctic","bio_australasian","bio_indomalayan","bio_nearctic","bio_neotropical","bio_oceanian","iucn_forest","iucn_savanna","iucn_shrubland","iucn_grassland","iucn_wetlands","iucn_rocky","iucn_caves","iucn_desert","iucn_marineneritic","iucn_marineoceanic","iucn_marinedeep","iucn_marineintertidal","iucn_marinecoastal","iucn_artificialterr","iucn_artificialaquatic","iucn_introducedveg","tree_match","gbif_match","iucn_moistforest","iucn_moistsavanna","relative_wing_loading","aspect_ratio","forearm_mm","median_aggregation_size","migration","mixed_species_association_n","cave_roost","cavity_roost","foliage_roost","generalist_roost","min_aridity_index","mean_aridity_index","perc80_aridity_index","pco_1","pco_2","pco_3","pco_4","pco_5","pco_6","pco_7","pco_8","pco_9","pco_10","pco_11","pco_12","pco_13","pco_14","pco_15","pco_16","pco_17"
"4765","Chiroptera","Rhinolophidae","Rhinolophus sedulus",8.74,0.275,62.747,45.99,5652.522,NA,629.164,NA,743.343,98.785,NA,1.036,1.006,364.337,NA,60.004,NA,2323.045,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1500,0,1500,1,"Occurs on mainland",1,0,"Indomalayan",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus sedulus","Rhinolophus sedulus",1,0,0.00306022114157648,5.408,41.00000003,NA,NA,NA,0,0,0,1,1.83005328434819,2.87236961173412,3.30532759620633,-70.6403121360137,9.29413895503428,19.7138107316499,33.4224302575575,-4.34308554038885,-6.92311926700711,7.00512807188222,-0.955780659462119,-7.13519061515599,7.81315479989994,-13.2211524030215,-7.16273601649747,-0.45962505565216,-3.71563650041986,-0.023536025850515,0.341959947139271,0.679873517515653
"4766","Chiroptera","Rhinolophidae","Rhinolophus shameli",8.34,0.273,62.783,44.49,5040.854,NA,594.537,NA,713.313,106.718,NA,1.01,1.008,364.022,NA,61.776,NA,2133.583,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,"Occurs on mainland",1,0,"Indomalayan",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Rhinolophus shameli","Rhinolophus shameli",1,0,NA,NA,44.49000003,NA,NA,NA,1,0,0,0,0.780940547385939,1.09875016752095,1.49695443540585,-70.2954243017358,9.23873116433766,19.796039682116,33.7650876221897,-4.47238807319177,-8.13896670234275,8.86342439952799,1.00404731536424,-5.34189721818005,6.97676401988268,-13.117549626462,-7.60554566992664,-0.259045425710707,-5.27656565054534,0.153517741393976,0.619138485580491,6.50693832526415
"4767","Chiroptera","Rhinolophidae","Rhinolophus shortridgei",5.46,0.219,57.785,NA,5340.336,NA,605.92,NA,710.308,101.312,NA,1,1.011,364.249,NA,56.222,NA,2220.355,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Indomalayan, Palearctic",1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rhinolophus shortridgei","Rhinolophus shortridgei",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.0939072252276,9.20145709904628,19.7963590567352,33.8597520255616,-4.52110102679668,-8.72917918560082,9.79896612969018,2.16876702863833,-4.0158996500677,6.0849599212664,-12.1438001892884,-7.27633327031597,-0.187542480219624,-5.28986433661073,0.240326174212526,0.645589105998832,8.55437065188177
"4768","Chiroptera","Rhinolophidae","Rhinolophus siamensis",7.36,0.222,60.051,NA,4940.185,NA,596.241,NA,703.656,98.79,NA,0.98,1.052,363.558,NA,54.55,NA,2149.93,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Indomalayan",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus siamensis","Rhinolophus siamensis",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.872143312361844,0.872143312361844,0.872143312361844,-68.117178758222,8.82467602069149,19.0255880275436,33.0404013429887,-4.62372640270413,-12.8417481900785,16.4938573094354,10.6275091249577,5.34554909141264,-0.048674017819871,-5.14933235861327,-4.40307003712269,0.469287575823355,-3.43203600603668,0.549451174977037,0.34240725105366,12.5253572213048
"4769","Chiroptera","Rhinolophidae","Rhinolophus silvestris",21.23,0.455,68.93,52.5,5923.208,NA,646.734,NA,756.728,99.577,NA,1.015,1.003,364.466,NA,62.58,NA,2462.831,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,"Occurs on mainland",0,0,"Afrotropical",2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus silvestris","Rhinolophus silvestris",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.9521506083375,9.33214518691556,19.4661286298795,32.7058389945925,-4.09801660819183,-5.05474107809243,4.27564584326336,-3.26146641390911,-8.54890046666224,7.84033579925652,-11.6677791492737,-5.75643680721458,-0.275760627177582,-0.890649811449058,-0.17390087101528,-0.17250669486281,-5.82248071284434
"4770","Chiroptera","Rhinolophidae","Rhinolophus simulator",8.13,0.287,60.363,44.49,6438.254,NA,644.01,NA,754.152,91.24,NA,0.99,1.005,364.752,NA,61.765,NA,2477.495,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,"Occurs on mainland",NA,NA,"Afrotropical",2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus simulator","Rhinolophus simulator",0,1,0.00297027059487627,5.54036299182068,44.49000003,NA,NA,NA,0,0,0,1,0.171209280324407,0.549650251388186,0.556471098727969,-70.6695674818494,9.29780584110479,19.696665082236,33.3692438445927,-4.32399504483812,-6.72780046731184,6.69953319744821,-1.2758808884404,-7.3940478244899,7.87785266359127,-13.0155659235037,-6.92319677172743,-0.542863926371819,-3.29315934507389,-0.0601244100214836,0.283951754668091,-0.44193588453432
"4771","Chiroptera","Rhinolophidae","Rhinolophus sinicus",10.255,0.281,64.511,NA,1825,451.11,451.11,NA,574.65,123.54,NA,0.99,1,349.809,2.86,59.42,11,1314.039,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,2769,500,2269,NA,"Occurs on mainland",NA,NA,"Indomalayan",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus sinicus","Rhinolophus sinicus",1,0,36.96807127,5.319999996,49.50000001,NA,NA,1.99999999960017,1,0,0,0,0.872143312361844,1.51195649186858,1.87718008487531,-70.0493658455028,9.19340051453348,19.7966597982344,33.8799142147175,-4.5300146283746,-8.81937070570842,9.93585557220737,2.33377565810955,-3.81810588402053,5.934041869252,-11.9653866329392,-7.20505092241833,-0.112529668866579,-5.29476565057865,0.249790255564976,0.646253117767734,8.82097285031753
"4772","Chiroptera","Rhinolophidae","Rhinolophus smithersi",25.99,0.63,71.377,64.35,7033.337,NA,691.929,NA,804.192,92.54,NA,0.99,1,364.474,NA,64.627,NA,2705.826,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,NA,NA,NA,NA,"Afrotropical",5,1,0,0,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,"Rhinolophus smithersi","Rhinolophus smithersi",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.9390724843071,9.3147002306803,19.3027036089465,32.3378397602779,-3.99375629801938,-4.37687501195096,3.29429399767739,-4.05644014425055,-8.98947607369261,7.78705837297136,-10.9216035990942,-5.1154762612165,-0.41609104749806,0.18892339618245,-0.2175669810254,-0.32126285264426,-7.69694040932116
"4773","Chiroptera","Rhinolophidae","Rhinolophus stheno",7.92,0.285,62.496,45.28,5318.322,NA,611.429,NA,726.776,105.617,NA,0.99,1,364.206,NA,61.945,NA,2180.659,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,1,"Occurs on mainland",1,0,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Rhinolophus stheno","Rhinolophus stheno",0,0,0.00304461540057569,5.94899963241086,46.09999996,NA,NA,0.999999999972362,0,0,0,1,1.04925182254122,1.94107188723499,2.75890951074956,-70.1683428022565,9.21574981046134,19.8010772758158,33.8353703409867,-4.50558397781946,-8.51839926917871,9.46029316655348,1.72590636502674,-4.5435635686373,6.4563804069296,-12.5900864936783,-7.45002363090616,-0.19488327217157,-5.4064472356555,0.207773047825568,0.654839042201077,7.96441661016421
"4774","Chiroptera","Rhinolophidae","Rhinolophus subbadius",5.86,0.24,59.839,33.5,5495.463,NA,594.884,NA,714.216,105.398,NA,1.052,1.007,363.968,NA,60.896,NA,2269.26,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1231,NA,NA,NA,"Occurs on mainland",NA,NA,"Indomalayan",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus subbadius","Rhinolophus subbadius",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.7451303108169,9.30820073632099,19.6387820253705,33.1959126628539,-4.26086955788239,-6.21831240038288,5.94622040545871,-1.94670736919647,-7.85975749243395,7.96745691098423,-12.7292125218301,-6.61498607027249,-0.505909703728006,-2.5654587542953,-0.104498077108736,0.145229617523469,-2.34204933256569
"4775","Chiroptera","Rhinolophidae","Rhinolophus subrufus",24.25,0.498,70.863,54.99,5294.132,NA,603.059,NA,734.397,106.254,NA,1.037,1.005,363.713,NA,64.45,NA,2213.554,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1000,0,1000,1,"Occurs only on isolated islands",0,0,"Indomalayan",2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus subrufus","Rhinolophus subrufus",1,0,NA,NA,54.49999997,NA,NA,NA,1,0,0,0,NA,NA,NA,-70.3780132643108,9.25462658611728,19.7989321219966,33.7310929704988,-4.45201978868278,-7.86570616182437,8.42398275673098,0.461626566011833,-5.92844745959486,7.33466611233995,-13.382519770142,-7.61615476524655,-0.366175243971207,-4.97686161606433,0.102707545832997,0.568172048631339,4.96224007261337
"4776","Chiroptera","Rhinolophidae","Rhinolophus swinnyi",6.3,0.273,59.977,41.99,7300,NA,636.397,NA,754.901,91.24,NA,0.99,1,364.609,NA,63.661,NA,2498.328,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,0,NA,0,"Occurs on mainland",1,0,"Afrotropical",3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus swinnyi","Rhinolophus swinnyi",1,1,32.93375139,6.600000007,41.99000004,NA,NA,0.999999999972362,0,0,0,1,0.272393892090673,0.845883403739081,1.11097985753271,-70.7116248628848,9.30584284939766,19.6788649582345,33.3024419654192,-4.29430502147559,-6.47156934126914,6.32194905775915,-1.60497954886278,-7.61564851165108,7.91537785015759,-12.8905809709794,-6.7915984420253,-0.477926952168798,-2.99539875621647,-0.0815479177472522,0.216223083695169,-1.38037021238991
"4777","Chiroptera","Rhinolophidae","Rhinolophus tatar",14.3,0.583,70.276,56,5650.028,NA,632.17,NA,747.209,99.995,NA,1.081,1.006,364.626,NA,65.225,NA,2390.78,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2050,0,2050,NA,NA,NA,NA,"Australasian",1,1,0,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rhinolophus euryotis","Rhinolophus tatar",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.3589540794184,9.25201694193099,19.8027035756459,33.7463387442751,-4.45638166819586,-7.91088841935508,8.49625699252482,0.553360421197176,-5.82769489990092,7.27568381421083,-13.3580886452636,-7.63457868340595,-0.33300004635886,-5.05761431304791,0.113836747907374,0.579786091272232,5.2925961622852
"4778","Chiroptera","Rhinolophidae","Rhinolophus thailandensis",19.33,0.439,69.006,60.99,5624.105,NA,624.839,NA,743.2,101.949,NA,1.047,1.003,364.576,NA,62.698,NA,2337.085,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1231,0,1231,NA,NA,NA,NA,NA,2,1,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rhinolophus thailandensis","Rhinolophus thailandensis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.7286839542212,9.30820259416344,19.6723056182091,33.2805079941774,-4.28714478351417,-6.41438269818867,6.23698440349333,-1.68418311605409,-7.67445854604061,7.93035105865434,-12.8516124296284,-6.74768701767772,-0.498062742867542,-2.86337008327062,-0.0870974924585611,0.195762046334835,-1.63676862649338
"4779","Chiroptera","Rhinolophidae","Rhinolophus thomasi",8.26,0.233,62.532,48.5,4773.039,NA,567.824,NA,694.528,103.743,NA,1.046,1.022,363.549,NA,58.998,NA,2029.727,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1100,400,700,0,"Occurs on mainland",1,0,"Indomalayan, Palearctic",2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Rhinolophus thomasi","Rhinolophus thomasi",0,0,NA,NA,48.50000004,NA,NA,1.99999999960017,1,0,0,0,0.878174991886917,1.62517031400527,2.22972773890477,-69.9371805484762,9.16074094105417,19.7015027000127,33.7279901120969,-4.51153704710117,-8.92279597366748,10.1339244407187,2.65887018524349,-3.41137147333218,5.65417486513707,-11.6694009835982,-7.10848568051107,-0.0972938364719005,-5.17555142362481,0.281383929501498,0.630338360817669,9.26041947754225
"4780","Chiroptera","Rhinolophidae","Rhinolophus trifoliatus",15.16,0.351,73.062,50.49,2686.684,365.25,365.25,365.25,423.048,109.329,NA,1,1.57,282.437,3.5,60.669,NA,1360.772,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1800,0,1800,1,"Occurs on mainland",1,0,"Indomalayan",1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"Rhinolophus trifoliatus","Rhinolophus trifoliatus",1,0,45.9408709,5.36726936968858,52.49999995,NA,NA,NA,0,0,1,0,0.842012696456483,2.21638357772035,2.65732647471894,-70.6559418440903,9.29716256411741,19.7124677477704,33.4110422582793,-4.33706385285124,-6.85609800270496,6.9019861424593,-1.05486022183642,-7.20278445238094,7.81543371979064,-13.124235191492,-7.06998128125084,-0.477373777824555,-3.55602416115293,-0.0353927635849309,0.317953622220278,0.274127475147052
"4781","Chiroptera","Rhinolophidae","Rhinolophus virgo",6.06,0.221,61.081,38,4910.426,NA,561.781,NA,688.654,105.696,NA,1.069,1.022,363.291,NA,56.253,NA,2065.952,NA,NA,NA,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1100,250,850,1,"Occurs only on isolated islands",1,0,"Indomalayan",3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Rhinolophus virgo","Rhinolophus virgo",1,0,NA,NA,40.25000003,NA,NA,NA,0,0,0,1,1.04848764114048,1.84079373611831,2.68771824558293,-67.7141033214105,9.02721354889219,19.3496625592064,33.6502215242348,-4.80666290140219,-15.9744055436666,21.6516021983943,17.8878559488693,14.0666883454937,-5.9261669444715,1.87903746734061,-1.49569751388863,1.23322820429809,-1.40255583429067,0.587063562016139,-0.131073465865914,9.87073829902637
"4782","Chiroptera","Rhinolophidae","Rhinolophus willardi",35.84,0.617,78.358,63.03,6182.014,NA,644.787,NA,766.943,105.244,NA,0.98,1.037,364.39,NA,73.784,NA,2457.202,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus willardi","Rhinolophus willardi",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68.6169337182359,8.82522529662624,18.9834597928893,32.813008778454,-4.5029996974347,-10.7962963945488,13.1526184168745,6.30769044162687,0.505592005866635,3.12536496865546,-8.86216467679782,-5.96278212655168,-0.0191316221614744,-4.14189580397846,0.482451564052917,0.539397538607,12.2228341208774
"4783","Chiroptera","Rhinolophidae","Rhinolophus xinanzhongguoensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1980,1500,480,NA,NA,NA,NA,"Indomalayan, Palearctic",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rhinolophus xinanzhongguoensis","Rhinolophus xinanzhongguoensis",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.830389092888,9.31586976493394,19.5744451625702,33.019236231185,-4.20917101506998,-5.84549842320432,5.40028763429083,-2.41092741011247,-8.1328407446789,7.93814401464037,-12.3319351366593,-6.27023073974134,-0.41784219711591,-1.97011662192134,-0.142063380576408,0.0407157685322352,-3.66018492637726
"4784","Chiroptera","Rhinolophidae","Rhinolophus yunanensis",19.33,0.439,69.006,60.99,5624.105,NA,624.839,NA,743.2,101.949,NA,1.047,1.003,364.576,NA,62.698,NA,2337.085,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1231,0,1231,0,"Occurs on mainland",1,0,"Indomalayan",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Rhinolophus yunanensis","Rhinolophus yunanensis",1,0,27.98952419,4.780000004,57.75000006,NA,NA,NA,0,0,0,1,1.37541083861539,1.81501510099031,2.07877765841527,-70.5001730037509,9.27118055152778,19.7539499743921,33.5809085081229,-4.40478658786243,-7.48569973017764,7.85400898634033,-0.122358602655258,-6.4604546757678,7.58917597236723,-13.4647436512203,-7.52968142346884,-0.3746420000161,-4.54080160735692,0.0510172694893907,0.48069545423504,3.2058620282507
"4785","Chiroptera","Rhinolophidae","Rhinolophus ziama",22.3,0.496,70.692,NA,5730.765,NA,643.261,NA,756.886,100.731,NA,1.019,1.007,364.499,NA,66.297,NA,2401.859,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,NA,600,NA,NA,"Occurs on mainland",NA,NA,"Afrotropical",1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Rhinolophus ziama","Rhinolophus ziama",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.2856046318267,9.2371315632116,19.7967154685198,33.770827239773,-4.47463795657013,-8.17063799384517,8.91608625788743,1.08079327231001,-5.24307431765236,6.90232270388385,-13.0356731800061,-7.57881189705746,-0.226922684770098,-5.28928881472972,0.1598690251667,0.620394972102828,6.67378997884351
"4790","Chiroptera","Hipposideridae","Rhinonicteris aurantia",8.3,0.249,49.99,47.74,4783.469,451.11,451.11,NA,365,148.4,NA,1,1,358.796,2.52,59.99,NA,1853.778,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",2,0,0,0,1,NA,NA,NA,0,"Occurs on mainland",0,0,"Australasian",2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Rhinonicteris aurantia","Rhinonicteris aurantia",0,0,NA,NA,47.74000004,NA,NA,NA,0,0,0,1,0.0306178004080088,0.66650406532836,0.969922661504752,-71.0760317780091,9.25187433606606,18.3079979024255,30.0083355019961,-3.32711885822817,-0.523834081940667,-1.99228594398943,-7.23902997333698,-9.17497371187306,5.51230109034029,-3.94658242177549,-0.332685506873526,-1.2254699926017,6.40038287620209,-0.32751461993947,-1.05584390727141,-14.0805722529688
"5017","Chiroptera","Phyllostomidae","Rhinophylla alethina",6.91,0.467,68,35.49,5337.834,NA,442.149,NA,557.594,118.241,NA,0.987,1.613,250.298,NA,66.99,NA,2128.252,NA,NA,0,2,NA,NA,10,0,90,10,0,0,0,0,0,90,0,0,0,1,1,"Ar",1,0,0,0,1,1700,0,1700,0,"Occurs on mainland",0,0,"Neotropical",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rhinophylla alethina","Rhinophylla alethina",1,0,NA,NA,35.48999997,NA,NA,NA,NA,NA,NA,NA,0.724353170366046,2.38575502768575,2.9614827326797,20.3725908846999,-50.2749198609601,-16.0845580033534,12.8291521735533,-19.0916163129777,3.98354583407887,-8.73071034542508,6.34387342922168,6.26991320617483,4.33168403416037,-3.94032351471116,2.83009717429731,-2.62868824674122,-2.88344151146425,-2.65277515946627,3.38121815499863,-6.56318300670695
"5018","Chiroptera","Phyllostomidae","Rhinophylla fischerae",9.55,0.452,66.043,32.02,5250.257,NA,480.724,NA,601.854,118.677,NA,0.98,1.325,295.716,NA,68.213,NA,2135.521,NA,NA,0,2,NA,NA,10,0,90,10,0,0,0,0,0,90,0,0,0,1,1,"Ar",1,0,0,0,1,NA,NA,NA,0,"Occurs on mainland",1,0,"Neotropical",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rhinophylla fischerae","Rhinophylla fischerae",1,0,39.5664,6.233600002,32.02000003,NA,NA,NA,NA,NA,NA,NA,1.64133168917126,2.74047207339171,3.03780482995332,20.3718369279651,-50.2831463956092,-16.1190002712979,12.8271159216888,-19.1818928094262,3.75748705398165,-8.78507043613996,5.99231921800302,6.40106468148275,3.98958177635758,-3.89518533813172,2.4857429713794,-2.91638196672688,-3.14741443199808,-2.45932122598259,3.10516870761943,-6.80642390753461
"5019","Chiroptera","Phyllostomidae","Rhinophylla pumilio",9.54,0.356,62.901,33.5,5265.811,NA,481.85,NA,594.784,117.77,NA,0.99,1,334.091,NA,64.245,NA,2105.671,NA,NA,0,2,NA,NA,10,0,90,10,0,0,0,0,0,90,0,0,0,1,2,"Ar",1,0,0,0,1,1400,NA,NA,0,"Occurs on mainland",1,0,"Neotropical",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rhinophylla pumilio","Rhinophylla pumilio",1,0,38.8553,6.208499993,34.75000001,NA,NA,NA,0,0,0,1,0.873374042146124,1.78396421540535,2.36088470626516,20.3622054187309,-50.2736823975967,-16.1600394567524,12.8301923453458,-19.2671914002814,3.55603078540289,-8.85083356035562,5.69927953648203,6.52837372249907,3.69404157061766,-3.86576395463565,2.18233015132112,-3.1961446612464,-3.39820608621739,-2.30048957800863,2.83904131436417,-7.04557069260718
"4795","Chiroptera","Rhinopomatidae","Rhinopoma cystops",12,0.275,59.8,59.5,4935.284,320.04,273.96,502.26,365,98.28,NA,0.995,1,364.75,2.5,36.02,9.68,1662.29,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1100,0,1100,NA,NA,NA,NA,"Palearctic",4,1,0,0,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,"Rhinopoma hardwickii","Rhinopoma cystops",0,0,0.00553208985654167,6.9,NA,NA,NA,NA,NA,NA,NA,NA,0.000482943340836403,0.174661612918344,0.28384569535217,-64.4220768297605,9.17973885897116,17.9958430788965,31.0226035187685,-4.42017438301117,-21.2245905013216,30.4537897331055,32.8590331841377,34.845543848075,-21.3763790061145,22.6460982460948,8.3710187629902,3.32574933883529,6.34210514690615,0.0711453307762921,-0.87482817755089,-10.2507782182205
