"pco_1","pco_2","pco_3","pco_4","pco_5","pco_6","pco_7","pco_8","pco_9","pco_10","pco_11","pco_12","pco_13","pco_14","pco_15","pco_16","pco_17","tree_match"
21.0915246518322,-50.1675711994009,-12.9710400093526,12.6158852117867,-13.8266342656335,10.8420626005183,-6.2612977172226,14.8772204529929,1.45595749075295,11.0485421177987,-3.40684473585801,8.48536765767294,4.8787970283485,3.48228731646006,-5.19631466781119,7.84009059559828,1.13798165246616,"Artibeus planirostris"
-74.5137651193127,8.55345063784974,8.40386667601711,7.8955123966741,1.31315234800168,13.1655203297884,-16.6955444428282,-8.28010714313441,-0.421105191239975,-4.24356942682796,10.4224132988284,5.95559799983227,0.0221860173873314,-7.29369283472484,-0.177196938491947,1.39276197744013,9.73534346562694,"Asellia arabica"
-74.5417757399825,8.64981243820147,9.05625552510787,9.22490489528294,1.07738513027313,12.8556266715682,-16.5305801674694,-8.58897347328599,-0.76991096457809,-4.18314540717678,10.9314655674734,6.41455286729933,-0.471028794594745,-5.65746993025704,-0.152392733937129,1.23297790359111,9.69689964432258,"Asellia tridens"
-74.5289879939894,8.5874141803239,8.63149381537693,8.35916671794754,1.22929812104103,13.0539921410285,-16.6377418980094,-8.40705571475944,-0.573047903682819,-4.20940969035798,10.6642986359998,6.18923352876554,-0.258055878497445,-6.64800747820571,-0.17356746943017,1.34448622162428,9.72268303250186,"Asellia patrizii"
-74.5417757399825,8.64981243820147,9.05625552510787,9.22490489528294,1.07738513027313,12.8556266715682,-16.5305801674694,-8.58897347328598,-0.76991096457809,-4.18314540717679,10.9314655674734,6.41455286729935,-0.471028794594741,-5.65746993025704,-0.15239273393711,1.23297790359113,9.69689964432254,"Asellia tridens"
-74.5541514168444,8.69212019542584,9.34479601842295,9.81382699775135,0.972189478533289,12.7191178202109,-16.4629707943009,-8.74308575528781,-0.943367422206805,-4.15545628766672,11.2023266596072,6.66549734852069,-0.708214086959114,-4.85031242964836,-0.147819133989919,1.15557154548256,9.55521388001949,"Aselliscus stoliczkanus"
-74.5506587330326,8.72866077869369,9.61467221432581,10.3716419169721,0.870305375981908,12.5846227528455,-16.399275644935,-8.92927323850139,-1.18524128948949,-4.07478158952501,11.4775362581851,6.97004235741866,-1.03710891529453,-4.18723154393507,-0.160173677442382,1.11862786085281,9.40682686730788,"Aselliscus tricuspidatus"
31.3568213561345,-17.1461159559105,26.7465642476792,-7.29090087349265,33.1551338500686,-9.70263116192261,-1.72069810596944,-8.82092301550148,7.72708573579143,-1.05226133993582,-3.80427625279846,1.81381849966876,-0.0228963027255895,1.58436543644061,-6.63259579715501,11.4474764692852,0.166264808538445,"Tadarida australis"
30.6371606440849,-20.3780852707891,23.8939196145758,-5.08394844366374,33.9106293492864,-5.23158832240011,1.47631453197719,-8.73085311223994,5.67050853192551,-3.69063214162473,-2.51918835275307,-1.53527552881952,-0.914191332519899,1.25776561394183,-4.21172449440656,16.08458161709,-1.10319387038072,"Tadarida kuboriensis"
31.9454061277733,35.4024373541568,-29.8231032832691,14.8206639203747,10.9015979952088,-3.24675633766089,-4.70404847871826,4.76918436146705,-6.14283233590752,-13.1303463894799,-10.343569168806,9.314553004507,-0.779977799113804,0.381786961596269,4.43801916236529,0.318465829180441,0.917391597198461,"Rhogeessa alleni"
31.8767919869431,35.2908599779324,-29.8183010939336,14.8299899848816,10.9065475929384,-3.27987011150274,-4.74186313240709,4.79778456804059,-6.16384148415932,-13.2905920728168,-10.5676329045504,9.57322193972541,-0.786579705520543,0.3967923956243,4.68162610656135,0.216648827549742,1.01261514322596,"Rhogeessa gracilis"
24.806680609365,-43.1217517357046,8.07655440874167,3.88904965968952,26.616076128489,11.9374609266698,12.8608569263877,-0.540879971009606,-8.00274355279005,-4.02544216508547,4.30255148979333,-4.08219764998099,-0.856243681239982,-1.35526947374231,6.33328149253647,-2.89742149478241,-1.73264573163956,"Balantiopteryx infusca"
24.7710200620337,-43.2524230314873,7.99498272743292,3.90149961584886,26.5147729428564,11.9666901793553,12.8473339236204,-0.430927251091253,-8.02074222508357,-3.92968472831751,4.27696318538406,-3.96771910385018,-0.920286847896866,-1.3924412441541,6.2834921676916,-3.21338240060618,-1.73193448853617,"Balantiopteryx io"
24.7559253970193,-43.2547522959272,7.95879881671416,3.91467342504278,26.4392925782626,11.9987216467328,12.8377514999774,-0.354414382634162,-8.06841827843542,-3.89640990838933,4.28557556198985,-3.91959245363616,-0.91167400204029,-1.41849406215622,6.34847053714386,-3.54414622699984,-1.71345785551505,"Balantiopteryx plicata"
