"X","order","family","binomial","adult_mass_g","brain_mass_g","adult_body_length_mm","adult_forearm_length_mm","max_longevity_d","maturity_d","female_maturity_d","female_relative_maturity","male_maturity_d","age_first_reproduction_d","gestation_length_d","teat_number_n","litter_size_n","litters_per_year_n","interbirth_interval_d","neonate_mass_g","weaning_age_d","weaning_mass_g","generation_length_d","relative_age_first_birth","mass_specific_production_rate","dispersal_km","density_n_km2","hibernation_torpor","fossoriality","home_range_km2","social_group_n","dphy_invertebrate","dphy_vertebrate","dphy_plant","det_inv","det_vend","det_vect","det_vfish","det_vunk","det_scav","det_fruit","det_nect","det_seed","det_plantother","det_diet_breadth_n","trophic_level","foraging_stratum","activity_cycle","freshwater","marine","terrestrial_non.volant","terrestrial_volant","upper_elevation_m","lower_elevation_m","altitude_breadth_m","island_dwelling","island_endemicity","disected_by_mountains","glaciation","biogeographical_realm","habitat_breadth_n","foraging_aerial","foraging_arboreal","foraging_ground","foraging_marine","foraging_scansorial","island_mainland","island_marine","island_landbridge","island_endemic","bio_palearctic","bio_afrotropical","bio_antarctic","bio_australasian","bio_indomalayan","bio_nearctic","bio_neotropical","bio_oceanian","iucn_forest","iucn_savanna","iucn_shrubland","iucn_grassland","iucn_wetlands","iucn_rocky","iucn_caves","iucn_desert","iucn_marineneritic","iucn_marineoceanic","iucn_marinedeep","iucn_marineintertidal","iucn_marinecoastal","iucn_artificialterr","iucn_artificialaquatic","iucn_introducedveg","tree_match","gbif_match","iucn_moistforest","iucn_moistsavanna","relative_wing_loading","aspect_ratio","forearm_mm","median_aggregation_size","migration","mixed_species_association_n","cave_roost","cavity_roost","foliage_roost","generalist_roost","min_aridity_index","mean_aridity_index","perc80_aridity_index","pco_1","pco_2","pco_3","pco_4","pco_5","pco_6","pco_7","pco_8","pco_9","pco_10","pco_11","pco_12","pco_13","pco_14","pco_15","pco_16","pco_17"
5436,"Chiroptera","Vespertilionidae","Myotis frater",7.54,1.006,88.875,38.49,9850.454,730,730,0.0741082593756592,NA,730,121.065,NA,1,1.006,365.505,NA,67.754,NA,2877.605,0.0741082593756592,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Myotis frater","Myotis frater",0,0,NA,NA,38.48999999,NA,0,NA,NA,NA,NA,NA,0.591625737,0.884287297,1.094991291,37.9621106,20.6414829,19.13163736,-12.65279786,-19.24009573,10.30483696,8.307676758,-2.78181561,-1.38279209,-5.202715871,-1.874117184,0.17536813,-0.738883038,-0.20802262,-6.992188787,-3.631961023,0.280313067
5437,"Chiroptera","Vespertilionidae","Myotis gomantongensis",9.4,0.221,58.015,NA,7775.177,NA,460.41,0.0592153722031023,NA,558.684,73.858,NA,1.036,1.001,364.706,NA,48.668,NA,2186.65,0.0718548272277274,NA,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on large land bridge islands",NA,NA,"Indomalayan",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Myotis gomantongensis","Myotis gomantongensis",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.462503852,2.462503852,2.462503852,37.14895834,23.09423809,14.09057509,-10.20614161,-18.08177051,12.21986844,11.5700945,-8.362973416,5.093399203,-1.653255374,-4.476660445,4.400518121,-0.402007261,-0.43672176,-3.294687109,-1.977250249,-1.019045459
6856,"Chiroptera","Vespertilionidae","Myotis goudoti",5.56,0.313,97.5,39.48,5989.763,NA,374.818,0.0625764324898998,NA,445.779,83.897,NA,1.14,1.011,363.817,NA,50.273,NA,1899.034,0.0744234788588463,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1200,0,1200,1,"Occurs only on isolated islands",1,0,"Afrotropical",4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,"Myotis goudoti","Myotis goudoti",1,0,NA,NA,38.20000001,NA,NA,NA,1,0,0,0,NA,NA,NA,37.99568384,20.13437718,20.19677351,-13.16734907,-19.4276998,10.03938701,7.717366279,-1.375023974,-3.120799743,-6.340893511,-1.364267829,-0.810945461,-0.836015571,-0.004583387,-8.349799213,-3.31289078,0.766178261
5439,"Chiroptera","Vespertilionidae","Myotis grisescens",10.045,3.621,82.891,43.26,14333.55,530.44,493.22,0.0344101775205724,456,730,99.188,NA,0.995,1,364.75,2.92,42.35,NA,3469.927,0.0509294626941686,0.289238427078148,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,"Occurs on mainland",1,0,"Nearctic",2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Myotis grisescens","Myotis grisescens",0,0,37.56667341,6.4,43.25999999,125200,1,NA,0,0,0,1,0.650250006,0.883560926,0.973291772,37.94840527,19.34496091,21.23625919,-13.71437042,-19.25789961,8.834533306,6.134721169,1.105035462,-5.654201968,-7.239740674,-0.149169866,-2.510287544,-1.064824729,0.28087877,-8.376319844,-1.533803613,1.073579043
6857,"Chiroptera","Vespertilionidae","Myotis hajastanicus",5.3,0.15,50,NA,8760,410.5,365,0.0416666666666667,456,458.19,62.123,NA,1,1,364.75,NA,45.39,NA,2692.066,0.0523047945205479,NA,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Palearctic",NA,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Myotis hajastanicus","Myotis davidii",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030416338,0.436748156,0.532933087,37.96554934,20.38902177,19.68065556,-12.92955809,-19.4127846,10.18927351,8.045474542,-2.129927368,-2.240915519,-5.836002705,-1.633615069,-0.346162759,-0.811207226,-0.121205787,-7.838218,-3.574031232,0.51928889
5441,"Chiroptera","Vespertilionidae","Myotis hasseltii",8.7,0.188,57.848,38.49,7148.69,NA,471.445,0.0659484464985893,NA,569.843,81.822,NA,0.99,1.029,364.082,NA,56.623,NA,2214.61,0.0797129264242819,NA,NA,NA,1,2,NA,NA,90,10,0,90,0,0,10,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1000,0,1000,1,"Occurs on mainland",0,0,"Indomalayan",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Myotis hasseltii","Myotis hasseltii",0,0,NA,NA,38.48999999,25.00000002,NA,NA,0,0,1,0,1.072672085,1.09195917,1.09195917,36.70386322,24.31236806,10.86543285,-8.577159751,-16.73343307,12.86333494,13.27129603,-11.96997169,9.806042516,2.369582104,-5.613682118,7.478663301,0.669548892,-0.026373555,2.495979938,-0.342401267,-0.835313207
5442,"Chiroptera","Vespertilionidae","Myotis hermani",7.07,0.292,64.248,NA,7148.204,NA,443.416,0.0620318054716961,NA,539.552,82.529,NA,1.065,1.003,364.408,NA,50.414,NA,2172.756,0.0754807781087389,NA,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,500,0,500,NA,"Occurs on mainland",NA,NA,"Indomalayan",1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Myotis hermani","Myotis hermani",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0679343,19.68390888,20.88209672,-13.5626027,-19.38630761,9.608038243,7.068515771,-0.023905244,-4.567022977,-6.883057267,-0.799959526,-1.59280074,-0.996909785,0.234475442,-8.621155637,-2.329846809,1.074335444
5443,"Chiroptera","Vespertilionidae","Myotis horsfieldii",6.125,0.197,58.694,38.31,6087.172,NA,353.648,0.0580972576427937,NA,416.635,68.441,NA,1.159,1.017,362.919,NA,44.771,NA,1772.287,0.0684447556270794,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1450,0,1450,1,"Occurs on mainland",1,0,"Indomalayan",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Myotis horsfieldii","Myotis horsfieldii",1,0,35.8,6.7,38.31,50.99999999,NA,NA,0,0,0,1,0.903753705,2.434442967,3.82960411,36.72145362,24.25218361,11.02930249,-8.657380227,-16.75765233,12.81285676,13.16961489,-11.72447887,9.431279701,1.980429243,-5.578279888,7.274091004,0.57129441,-0.054361849,1.799431584,-0.545304683,-0.857760001
5446,"Chiroptera","Vespertilionidae","Myotis ikonnikovi",5.989,0.188,42,33.998,8389.219,NA,406.265,0.0484270347454274,NA,476.353,63.387,NA,1.021,1.002,364.671,NA,44.281,NA,2503.331,0.0567815669134397,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,"Occurs on mainland",1,0,"Palearctic",4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,"Myotis ikonnikovi","Myotis ikonnikovi",0,0,NA,NA,33.5,NA,NA,NA,NA,NA,NA,NA,0.524883729,1.089203297,1.594839507,37.96849821,20.34826157,19.75513009,-12.96278569,-19.40974591,10.1677975,7.998092822,-2.017550912,-2.377958784,-5.930600991,-1.605953512,-0.406887705,-0.817847904,-0.10462491,-7.93845337,-3.555091382,0.556989905
5447,"Chiroptera","Vespertilionidae","Myotis indochinensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"Myotis indochinensis",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33902891,1.33902891,1.33902891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5448,"Chiroptera","Vespertilionidae","Myotis insularum",6.11,0.216,60.209,34,6930.452,NA,425.084,0.0613356820016934,NA,505.379,78.496,NA,1.077,1.004,364.747,NA,47.75,NA,2086.167,0.0729215064183404,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs only on isolated islands",NA,NA,"Oceanian",NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Myotis insularum","Myotis insularum",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.03763657,19.59562741,20.99023283,-13.61325231,-19.38634701,9.451540651,6.871001914,0.241856537,-4.844255669,-7.002527231,-0.646197862,-1.827309377,-1.019334887,0.250220107,-8.620993836,-2.116285163,1.075966982
5449,"Chiroptera","Vespertilionidae","Myotis izecksohni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1000,760,240,NA,NA,NA,NA,"Neotropical",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Myotis izecksohni","Myotis izecksohni",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.297334,22.64514234,15.02931866,-10.65235279,-18.35726325,11.99452135,11.03857897,-7.335838611,3.827978061,-2.617874469,-4.121539143,3.590994716,-0.618032927,-0.491553783,-4.397740422,-2.418547505,-0.898895763
5450,"Chiroptera","Vespertilionidae","Myotis keaysi",5.22,0.252,53,36.5,6977.357,NA,518.925,0.0743727173484172,NA,631.127,84.922,NA,0.98,1.025,364.553,NA,68.721,NA,2291.712,0.0904535915246991,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,3540,500,3040,0,"Occurs on mainland",1,0,"Neotropical",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Myotis keaysi","Myotis keaysi",1,0,30.11690707,6.4,36.49999996,349.9999997,NA,1,0,0,0,1,0.460032606,1.401842385,1.900525271,38.07368864,19.76950053,20.78721728,-13.50642967,-19.40621451,9.724365798,7.212522175,-0.249483525,-4.34685489,-6.831051084,-0.919955885,-1.434481685,-0.970289301,0.19825501,-8.677422449,-2.552562073,1.05329545
5451,"Chiroptera","Vespertilionidae","Myotis keenii",6.255,0.169,54.489,36.5,6935,365.28,365.28,0.0526719538572459,365.28,415.28,50,NA,1,1,364.75,NA,36.965,NA,1944.644,0.0598817591925018,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,"Occurs on mainland",0,1,"Nearctic",2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Myotis keenii","Myotis keenii",0,0,35.54754118,5.800000006,36.49999996,16.49999999,NA,1,0,0,0,1,0.457121093,1.19630481,1.33439567,37.86673638,18.97957758,21.6792336,-13.94415648,-19.03109567,7.993000425,5.244695063,1.999043916,-6.393251946,-7.290388585,0.379290614,-3.165115521,-1.114828519,0.335759338,-7.71229406,-0.792445612,0.998950546
5452,"Chiroptera","Vespertilionidae","Myotis laniger",8.5,0.696,68.156,NA,10220,730,730,0.0714285714285714,730,784,54,NA,1.058,1.002,367.31,2.09,52.316,NA,2959.845,0.0767123287671233,0.260663816470588,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Indomalayan, Palearctic",2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Myotis laniger","Myotis laniger",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.637553264,1.44779461,2.218247641,36.88217014,23.7505345,12.49203145,-9.415345595,-17.41689563,12.59936367,12.54011972,-10.25730848,7.413709317,0.113337235,-5.20991331,6.044636482,0.082607935,-0.240558774,-0.912215919,-1.245546058,-1.017761736
5453,"Chiroptera","Vespertilionidae","Myotis lavali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,900,15,885,NA,NA,NA,NA,"Neotropical",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Myotis lavali","Myotis lavali",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81401734,0.81401734,0.81401734,38.0245445,19.56181906,21.02623444,-13.62926912,-19.37721677,9.373319465,6.775411208,0.363191741,-4.970902271,-7.064416191,-0.584491386,-1.92634649,-1.031746023,0.255946118,-8.624059409,-2.024872591,1.074264978
5454,"Chiroptera","Vespertilionidae","Myotis leibii",5.41,0.237,60.268,32.49,4380,NA,416.534,0.0950990867579909,NA,503.174,73.092,NA,1,1,364.75,NA,59.737,NA,1953.806,0.114879908675799,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,1125,NA,NA,0,"Occurs on mainland",0,1,"Nearctic",3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Myotis leibii","Myotis leibii",0,0,35.90076342,6.1,32.48999997,16.99999999,1,7,0,0,0,1,0.124135362,0.278408175,0.360265043,37.80587152,18.80079438,21.89668636,-14.04130445,-18.96650929,7.649306387,4.882527265,2.317842434,-6.634638712,-7.312525376,0.543414617,-3.364281148,-1.113302242,0.343079432,-7.485697066,-0.507318924,0.956381641
5455,"Chiroptera","Vespertilionidae","Myotis levis",5.24,0.332,62.435,38,6832.013,NA,425.105,0.0622225104079866,NA,512.149,88.388,NA,1.055,1.007,363.713,NA,54.403,NA,2184.155,0.0749631184835275,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,820,30,790,0,"Occurs on mainland",0,0,"Neotropical",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Myotis levis","Myotis levis",1,0,NA,NA,38.00000003,NA,0,NA,NA,NA,NA,NA,0.085988873,0.631045174,0.934873431,38.07973452,19.73708722,20.83356177,-13.52318106,-19.38137804,9.686180226,7.145446286,-0.132756084,-4.455996367,-6.861677093,-0.87425907,-1.49237329,-0.966644162,0.21569076,-8.678171365,-2.459101058,1.070044358
5456,"Chiroptera","Vespertilionidae","Myotis longicaudatus",7.54,0.685,82.57,38.49,10046.931,730,730,0.0726590040281953,NA,730,99.355,NA,1,1.005,366.041,NA,59.416,NA,2873.438,0.0726590040281953,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Myotis frater","Myotis longicaudatus",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63510475,0.956080141,1.148665376,37.9621106,20.6414829,19.13163736,-12.65279786,-19.24009573,10.30483696,8.307676758,-2.78181561,-1.38279209,-5.202715871,-1.874117184,0.17536813,-0.738883038,-0.20802262,-6.992188787,-3.631961023,0.280313067
5457,"Chiroptera","Vespertilionidae","Myotis longipes",23.41,0.473,72,35.99,12045,456.127,410.255,0.0340601909506019,502,475.255,65,NA,1,1,364.75,5.95,41.995,23.1,2469.737,0.0394566210045662,0.254164886800513,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,2000,300,1700,0,"Occurs on mainland",0,0,"Indomalayan",2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Myotis longipes","Myotis longipes",1,0,NA,NA,35.99000003,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,36.85679688,23.87280277,12.26827776,-9.313160912,-17.37362621,12.63597887,12.63713654,-10.45380113,7.653887512,0.297032799,-5.291496696,6.224689377,0.143469129,-0.204940573,-0.62091668,-1.116990424,-1.00562061
5458,"Chiroptera","Vespertilionidae","Myotis lucifugus",7.15,0.161,52.7,37.76,12410,280.6,245.3,0.0197663174858985,210,730,57.395,NA,1,1,364.75,2.07,25.5,6.79,4117.2,0.0588235294117647,0.289510489510489,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,"Occurs on mainland",1,1,"Nearctic",3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Myotis lucifugus","Myotis lucifugus",0,0,39.02190619,5.999999995,31.87499997,605.9999998,1,NA,0,0,0,1,0.06576453,1.007091816,1.508305241,37.88327088,19.0373445,21.60100263,-13.91003252,-19.07964423,8.18141503,5.450364186,1.804002305,-6.23539215,-7.275945818,0.262759234,-3.020824806,-1.110861926,0.332675678,-7.824267412,-0.955007135,1.017746481
5459,"Chiroptera","Vespertilionidae","Myotis macrodactylus",23.41,0.518,72,38.36,12045,456.127,410.255,0.0340601909506019,502,475.255,65,NA,1,1,364.75,5.9,41.995,23.1,2458.74,0.0394566210045662,0.252029047415634,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Palearctic",4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,"Myotis macrodactylus","Myotis macrodactylus",0,0,NA,NA,38.35999996,NA,NA,NA,NA,NA,NA,NA,1.459060818,1.852306951,2.04447006,37.95951574,20.51531376,19.33806251,-12.75055496,-19.28328802,10.25735689,8.206652031,-2.543858455,-1.68465842,-5.411317028,-1.787133284,-0.001202514,-0.752337307,-0.172142022,-7.271022284,-3.612969515,0.366027185
5460,"Chiroptera","Vespertilionidae","Myotis macropus",10.41,0.35,70.756,NA,2889.821,231.09,231.09,0.0799668906828485,NA,303.711,82.687,NA,1,2.5,301.883,NA,56.28,NA,1356.01,0.105096820875757,NA,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Australasian",2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,"Myotis macropus","Myotis macropus",0,0,NA,NA,NA,15,NA,NA,0,0,0,1,0.162373353,0.918985336,1.141497794,36.70115174,24.35504947,10.7535079,-8.520364754,-16.7062422,12.86522644,13.28688355,-12.05194289,9.957628663,2.554086729,-5.602686846,7.535920533,0.710517052,-0.015079829,2.786708205,-0.234892264,-0.827902096
5461,"Chiroptera","Vespertilionidae","Myotis macrotarsus",12.64,0.309,78.029,47,6243.586,NA,367.668,0.058887312515596,NA,439.183,81.14,NA,1.155,1.035,363.946,NA,47.827,NA,1825,0.0703414672273274,NA,NA,NA,1,2,NA,NA,90,10,0,90,0,0,10,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,1,"Occurs on large land bridge islands",1,0,"Indomalayan",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,"Myotis macrotarsus","Myotis macrotarsus",0,0,NA,NA,47.00000001,NA,NA,NA,NA,NA,NA,NA,2.153194156,2.157586868,2.159783224,36.70900629,24.30044198,10.9312829,-8.614117388,-16.76705126,12.84220393,13.22495883,-11.84758766,9.611511239,2.165560874,-5.590428489,7.362299228,0.620439572,-0.034699938,2.086820496,-0.44478297,-0.83908241
5462,"Chiroptera","Vespertilionidae","Myotis martiniquensis",7.49,0.242,54.339,36.5,7238.995,NA,424.629,0.0586585568853135,NA,517.31,71.92,NA,1.023,1.004,364.616,NA,48.048,NA,2147.54,0.0714615771940718,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs only on isolated islands",NA,NA,"Neotropical",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Myotis martiniquensis","Myotis martiniquensis",0,0,NA,NA,36.49999996,NA,NA,NA,NA,NA,NA,NA,1.112413146,1.148565376,1.21363939,38.01528058,19.51787763,21.06467263,-13.64189911,-19.34533338,9.294281648,6.674692669,0.488203738,-5.078723058,-7.084583673,-0.522901858,-2.003032215,-1.030926171,0.26531051,-8.577265491,-1.929527162,1.076848594
5463,"Chiroptera","Vespertilionidae","Myotis melanorhinus",5,0.227,53,NA,5475,365.25,365.25,0.0667123287671233,365.25,463.018,72.668,NA,1,1,364.75,1.1,89.79,NA,2074.295,0.084569497716895,0.22,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,"A",1,0,0,0,1,NA,NA,NA,NA,"Occurs on mainland",NA,NA,"Nearctic, Neotropical",2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Myotis melanorhinus","Myotis ciliolabrum",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029652178,0.338532519,0.390995459,37.84113961,18.91712719,21.73503611,-13.96722749,-19.01147303,7.890163252,5.131431779,2.111879387,-6.489949366,-7.320717455,0.42907953,-3.232938453,-1.117748638,0.337847054,-7.652153621,-0.716930414,0.986480335
5465,"Chiroptera","Vespertilionidae","Myotis moluccarum",10.41,0.518,90.897,NA,3834.542,231.09,231.09,0.0602653459005013,NA,313.374,91.128,NA,1,2.75,281.524,NA,56.28,NA,1478.782,0.0817239712069916,NA,NA,NA,1,2,NA,NA,50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,"A",1,0,0,0,1,1200,0,1200,NA,"Occurs on large land bridge islands",NA,NA,"Australasian",3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Myotis moluccarum","Myotis moluccarum",1,0,34.3243818,6.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.91609049,20.86196638,18.72435927,-12.44292406,-19.1839032,10.48470758,8.526999566,-3.143780839,-0.951478036,-5.015279175,-2.05560923,0.414215401,-0.744284026,-0.244243773,-6.735010023,-3.554280058,0.164534262
5466,"Chiroptera","Vespertilionidae","Myotis montivagus",5.3,0.17,50,43,8760,410.5,365,0.0416666666666667,456,486.141,69.19,NA,1,1,364.75,NA,46.747,NA,2642.15,0.0554955479452055,NA,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,"A",1,0,0,0,1,NA,NA,NA,0,"Occurs on mainland",1,0,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Myotis montivagus","Myotis montivagus",1,0,35.8,6.5,43.00000004,NA,0,NA,NA,NA,NA,NA,1.038681987,1.550102871,1.708262957,37.40818047,22.39110326,15.71320344,-11.00237026,-18.65953754,11.8001171,10.62283729,-6.560179348,2.903198101,-3.188294316,-3.738598232,2.904361096,-0.729837023,-0.50633524,-5.161705047,-2.730360028,-0.782066496
